team_name,weather_metric,match_metric,average_weather_metric,average_match_metric,team_average_match_metric,team_average_weather_metric,correlation
Swansea City,wind_gust_10m,team_match_directness,8.550284969874614,0.8533870051767677,0.8748094352173914,9.26594202898551,0.036753215462343905
Swansea City,wind_gust_10m,team_match_pace_towards_goal,8.550284969874614,2.711043596569112,2.6256371037952353,9.26594202898551,0.14421168933985173
Swansea City,wind_gust_10m,team_match_gk_pass_distance,8.550284969874614,43.0381615764974,36.779328652173916,9.26594202898551,0.09783316572260177
Swansea City,wind_gust_10m,team_match_gk_long_pass_ratio,8.550284969874614,0.3935310848294425,0.3875605485357741,9.26594202898551,-0.0033202317850354215
Swansea City,wind_gust_10m,team_match_ball_in_play_time,8.550284969874614,53.375021955403646,54.91428634782609,9.26594202898551,-0.19353620713314937
Swansea City,wind_gust_10m,team_match_dribble_ratio,8.550284969874614,0.5133860948715331,0.4997218124153109,9.26594202898551,0.06648869249215306
Swansea City,wind_gust_10m,team_match_high_press_shots_conceded,8.550284969874614,2.6123860677083335,3.260869565217391,9.26594202898551,-0.44766984168217433
Swansea City,wind_gust_10m,team_match_passing_ratio,8.550284969874614,0.6136391983608814,0.6356443367231717,9.26594202898551,-0.12277939577353694
Swansea City,feels_like_temperature,team_match_directness,9.385539814362481,0.8533870051767677,0.8748094352173914,8.747101449275362,0.18095897077426087
Swansea City,feels_like_temperature,team_match_pace_towards_goal,9.385539814362481,2.711043596569112,2.6256371037952353,8.747101449275362,-0.15477864171188588
Swansea City,feels_like_temperature,team_match_gk_pass_distance,9.385539814362481,43.0381615764974,36.779328652173916,8.747101449275362,0.2916807885022283
Swansea City,feels_like_temperature,team_match_gk_long_pass_ratio,9.385539814362481,0.3935310848294425,0.3875605485357741,8.747101449275362,-0.2215098570821808
Swansea City,feels_like_temperature,team_match_ball_in_play_time,9.385539814362481,53.375021955403646,54.91428634782609,8.747101449275362,0.033220222261713506
Swansea City,feels_like_temperature,team_match_dribble_ratio,9.385539814362481,0.5133860948715331,0.4997218124153109,8.747101449275362,-0.010306282065435103
Swansea City,feels_like_temperature,team_match_high_press_shots_conceded,9.385539814362481,2.6123860677083335,3.260869565217391,8.747101449275362,-0.03830433381592112
Swansea City,feels_like_temperature,team_match_passing_ratio,9.385539814362481,0.6136391983608814,0.6356443367231717,8.747101449275362,-0.15650978767987525
Middlesbrough,total_rainfall_amount_previous_hour,team_match_directness,0.11250610649731316,0.8533870051767677,0.8853194202173913,0.05434782608695652,-0.051260304159299226
Middlesbrough,total_rainfall_amount_previous_hour,team_match_pace_towards_goal,0.11250610649731316,2.711043596569112,2.5510215099863593,0.05434782608695652,-0.2099279326877581
Middlesbrough,total_rainfall_amount_previous_hour,team_match_gk_pass_distance,0.11250610649731316,43.0381615764974,32.35846045652174,0.05434782608695652,-0.028737480119728938
Middlesbrough,total_rainfall_amount_previous_hour,team_match_gk_long_pass_ratio,0.11250610649731316,0.3935310848294425,0.4088956002210902,0.05434782608695652,0.09142073690192566
Middlesbrough,total_rainfall_amount_previous_hour,team_match_ball_in_play_time,0.11250610649731316,53.375021955403646,58.52327526086957,0.05434782608695652,-0.07391638593500685
Middlesbrough,total_rainfall_amount_previous_hour,team_match_dribble_ratio,0.11250610649731316,0.5133860948715331,0.4936170413784582,0.05434782608695652,0.25046511669646804
