team_name,feels_like_temperature__team_match_ball_in_play_time,feels_like_temperature__team_match_directness,feels_like_temperature__team_match_dribble_ratio,feels_like_temperature__team_match_gk_long_pass_ratio,feels_like_temperature__team_match_gk_pass_distance,feels_like_temperature__team_match_high_press_shots_conceded,feels_like_temperature__team_match_pace_towards_goal,feels_like_temperature__team_match_passing_ratio,total_rainfall_amount_previous_hour__team_match_ball_in_play_time,total_rainfall_amount_previous_hour__team_match_directness,total_rainfall_amount_previous_hour__team_match_dribble_ratio,total_rainfall_amount_previous_hour__team_match_gk_long_pass_ratio,total_rainfall_amount_previous_hour__team_match_gk_pass_distance,total_rainfall_amount_previous_hour__team_match_high_press_shots_conceded,total_rainfall_amount_previous_hour__team_match_pace_towards_goal,total_rainfall_amount_previous_hour__team_match_passing_ratio,wind_gust_10m__team_match_ball_in_play_time,wind_gust_10m__team_match_directness,wind_gust_10m__team_match_dribble_ratio,wind_gust_10m__team_match_gk_long_pass_ratio,wind_gust_10m__team_match_gk_pass_distance,wind_gust_10m__team_match_high_press_shots_conceded,wind_gust_10m__team_match_pace_towards_goal,wind_gust_10m__team_match_passing_ratio,wind_speed_10m__team_match_ball_in_play_time,wind_speed_10m__team_match_directness,wind_speed_10m__team_match_dribble_ratio,wind_speed_10m__team_match_gk_long_pass_ratio,wind_speed_10m__team_match_gk_pass_distance,wind_speed_10m__team_match_high_press_shots_conceded,wind_speed_10m__team_match_pace_towards_goal,wind_speed_10m__team_match_passing_ratio
Doncaster Rovers,0.1618451522209972,0.021589323267010154,-0.07945937166789922,0.026376208284912685,0.08435020790384669,-0.0370661236000077,0.1482972678199124,-0.07619184544831066,-0.21754053370849866,0.07511921703985878,-0.01328815124686521,-0.008672730754319347,0.21344144688490327,0.006600360418420308,0.20303479822223686,-0.025250063326534882,-0.3257408703679662,-0.03782143335707743,0.06995395751214162,-0.036804428097897725,0.08392097190730635,0.023226303846063938,0.29120337867879303,-0.12302543937438833,-0.27631129540861654,-0.07859208896883692,0.06676785535968954,0.024578322878816505,0.053319556594567295,-0.029290850529260615,0.27106484888313764,-0.14769716715243508
Everton,-0.08320407499224919,0.08267877029019742,0.30774930383794274,-0.057895774888010704,0.0743945149623276,-0.05120780720389142,-0.048663704219142984,-0.02375843054244423,0.1899222578047461,-0.08421898127645064,-0.016738808212619465,0.0069954245255843825,-0.0066702253607944925,-0.06975943512602063,-0.050770681575915855,-0.10967862876475547,0.13704021028164717,-0.26073331840428177,-0.2502699227380312,0.33204375244221535,0.05918644383150958,0.03774905321871774,-0.03775806285334546,0.11533303574063393,-0.010065606853861021,-0.250609466876776,-0.1545711798371054,0.2769484881165506,0.07172335597753327,-0.07540415691318336,-0.028458842368317912,0.02574848191036703
Exeter City,-0.17922280402855803,0.028508812706039274,-0.2611969996130506,-0.008999517603949004,0.03820609939890731,-0.008225379074288611,0.13812540077960575,-0.3070345864843472,-0.04277873713677634,0.12251332673981567,-0.03464649437997628,-0.02852558636131424,-0.08222099660472434,-0.002589474463796207,0.07506806054564401,-0.11288152025533564,-0.14288198533682236,-0.015930963969972615,0.26828058454463677,0.18263979820434498,0.005273116010939893,0.014458134254880977,0.11162401365523766,0.010146807027856088,-0.09305748376429203,0.09072009574005972,0.2143587800817969,0.23276257256380237,-0.09240527794977513,0.06164231302244743,0.08974301066139229,-0.03610843983669472
Fleetwood Town,0.10379829672130886,0.05315115575331603,-0.02025114639130225,-0.010167501679831456,0.10375243678968216,0.10226282192448666,-0.04498109463726381,-0.08386674586494028,0.005234455467343721,-0.0014892811657731993,-0.012806618930217353,-0.04250761018209147,0.01697254572504352,-0.058332784781162036,-0.014536797447723336,-0.10077868266211963,-0.10962069424204529,0.21683928601995467,0.4078351224142026,-0.14070501231768062,0.24598858529531814,0.33363259462997913,0.09377638256436001,0.055730168593089845,-0.09407457492146708,0.2979739933735673,0.26614384195846796,-0.11208818230498048,0.19603507078183144,0.1263999287668677,0.07619838800636852,0.04447264353552466
Forest Green Rovers,0.19993968774875828,-0.19398529946351933,0.279831500185502,0.4571756861057222,-0.23156192309445547,0.0934017646583938,-0.0068625992407854355,-0.04402432655205717,0.0601354155081401,0.13250846146288545,-0.05816926145908215,0.0813999690851624,-0.023092774759499408,-0.006433276845194878,0.03410955242279634,-0.07514733810994866,0.04850489841122499,0.15796167779717127,0.13524840918266226,0.11836653994958479,0.02766529455397206,0.000904493791917171,-0.001443477981997439,0.06717730015138139,0.0646967733782581,0.1309864122715031,0.13347150940001493,0.10850022375118652,0.07102929717192741,0.05242292415374288,-0.009471255265009398,0.12899743944820835
Fulham,-0.06932871187301723,0.1061761280372385,0.027355450213341743,0.19756796567054405,-0.0006921142475132174,-0.20316771193123248,0.09516113332438364,-0.17811246656212137,0.21269329918443924,-0.22261272946760258,-0.10940269364523106,0.11643218679135882,0.22170618438729967,-0.015753702513349968,-0.035785298200833586,0.26940558438941015,-0.028871970031087817,-0.1484499646092203,0.061555629852318154,-0.2874971543340557,0.04289289918194651,0.10044613370946648,-0.09972042118931296,0.03785202867630329,-0.19990540533995693,-0.13444317399204422,0.09376691116858929,-0.3709554850546107,0.02329958285008305,0.10150737730587985,-0.10069564923509196,0.028491149273552143
Gillingham,-0.2292729617996561,0.06273281229463672,-0.09953947823167704,-0.14357999209478156,0.1604204082719529,0.12467502181075349,0.06945224109958484,-0.021746730954067355,0.06978777470519326,-0.022737396425332658,-0.005431596441536742,-0.07459037618908625,-0.03268858889625976,-0.016511610673763614,-0.09268792730202813,0.013191106090461042,-0.316582692500821,-0.022151893166703743,0.054952910260076274,-0.06675318065429127,0.13945010074229722,-0.02641180493697375,-0.033473965207491546,-0.18521645363750816,-0.3820608633684674,-0.041482900064733,-0.06919677869874431,0.0927565220562727,0.04734820854062665,-0.01964224224978203,-0.04535139579447077,-0.21891413448921002
Grimsby Town,0.12485674790654437,-0.10739288995012303,-0.11421802625740411,0.07340418750497751,0.3900654761594586,-0.12170676318630055,-0.01278102450626802,-0.2104702843540401,0.191495288635252,-0.011154895661296411,0.07326191469875963,0.04695132842188811,-0.19410523683092934,0.11184916577417715,0.0603841509883238,0.04772320457882477,-0.08899090547212994,0.06829988989700748,-0.10994936739015876,-0.06311250496442024,-0.029324933713835318,0.06610522448891176,0.09452439822913261,0.14263079170937445,-0.134277554901949,-0.0063466139180273235,-0.1754264569469144,-0.061576954366669906,0.12488891837543344,-0.05792462290321764,0.05519516165886246,0.08911173508314656
Harrogate Town,0.12975164860996072,-0.19762718256789166,0.3266359613851662,-0.0875737771550505,0.4082699233267895,-0.09424884645535488,-0.10695745281688718,-0.12642442231755743,0.06054404769581406,0.11655972529801649,-0.1608662593227379,0.12231597081934441,-0.15053002315898045,0.0024037653400708066,0.35868699880226623,0.07966398123613971,-0.19782401946378578,0.15845238402620887,0.021734747765688518,-0.02458069420806005,0.09222638955598561,-0.24597709981867286,0.24842294151771974,0.05806943300078664,-0.26623625499614173,0.17209713810993546,-0.046723195058314994,0.04154979040136167,0.1514943992491101,-0.2819094507131781,0.28470546264001234,-0.0662090533799458
Huddersfield Town,-0.39513075219864036,-0.019619439231367268,0.08698466939005883,-0.12524413826983327,0.33002525242450786,-0.22541950901242203,-0.09367998922494367,-0.3291922716811429,0.09336163820751169,-0.019373897603234044,0.05882313307013438,-0.10407875776844305,0.10269047354017144,-0.0018232149604075645,-0.1213813048454193,0.11418321005952188,-0.09403067898907569,0.0142945673220087,-0.005542610818245245,0.05593691693903967,-0.18414560923643095,0.1433086447308115,-0.060231768530881115,-0.217476838655411,-0.05105470963157745,-0.02346455520600262,0.07508558416062354,-0.010275051749298396,-0.22998547306820158,0.12984466971230862,-0.048168444338803774,-0.25101778204727965
Hull City,-0.1593057316813675,0.18642676744693187,0.1255684567595119,0.08335543925896302,-0.01626733197965175,0.19686895384423905,0.4237925850715211,0.003693772577174949,-0.138136050073975,-0.057751707525182536,0.2576666424613266,0.03337713101435586,0.0685964063345439,0.03624545681051776,-0.04061083127265093,0.03771062931011254,-0.15662481270572529,0.07736089716596332,-0.0477408639592732,0.010375998210038024,0.09210978863742668,-0.06481883294750922,-0.13544220517757857,0.009931532351764761,-0.16419215663559666,0.09605347842089841,-0.005144944195534396,0.11279578176735988,0.11308952638987663,-0.028922687781566727,-0.0611856294821002,0.0009162547782621888
Ipswich Town,-0.09134371406482675,0.1514614238125055,0.30098704426118544,-0.3473698893359276,0.25481547243000735,0.10413544810971462,0.17024637788727276,-0.024519610968464386,-0.2378233571868541,0.025165063889875047,-0.13694006838675538,-0.006340230816547669,0.05217676922180772,-0.012479429044139869,0.0815574514767966,-0.07980474584383175,-0.061425845604013866,0.13697147312736313,0.2500944280202549,-0.14753849645680456,0.007834178393962627,0.07837601418009615,-0.16607864787241924,0.0924075147854862,0.011044136963549769,0.13154941909445614,0.283136106789681,-0.16391190255571228,0.13175209763872267,0.07306040114498015,-0.0004245042655643036,0.030876227841925286
Leeds United,-0.19991008799363186,-0.04341969674681982,-0.21629234413407608,0.14972706738765543,0.13463559677197062,0.01628329745676391,-0.09555171230778757,-0.15129666397588915,-0.29785018340813296,-0.06510070289082154,0.14555572344233528,-0.0220763923280875,0.2605030353286922,-0.1453325061225277,-0.022573160916215335,-0.1933680620554909,-0.02589552267354013,-0.10143789119497615,0.14979942706871588,0.012990698152023973,0.10635097180183106,0.04665920521649672,0.09610773729734107,0.04262701537206909,-0.014522068973595183,-0.12890394681797188,0.0754581981450519,-0.022869576147933855,0.1302630459282286,0.053546471027961944,0.09824777929688604,0.0819082116637992
